voltage,capacity,SoC
4.0411,1655.7,76.38401919
4.0411,1655.7,76.38401919
4.0411,1655.8,76.38863259
4.0414,1655.8,76.38863259
4.0414,1655.8,76.38863259
4.0414,1655.9,76.39324599
4.0414,1655.9,76.39324599
4.0414,1655.9,76.39324599
4.0414,1656,76.39785938
4.0414,1656,76.39785938
4.0414,1656,76.39785938
4.0414,1656.1,76.40247278
4.0414,1656.1,76.40247278
4.0414,1656.2,76.40708618
4.0414,1656.2,76.40708618
4.0414,1656.2,76.40708618
4.0414,1656.3,76.41169958
4.0414,1656.3,76.41169958
4.0414,1656.3,76.41169958
4.0414,1656.4,76.41631297
4.0414,1656.4,76.41631297
4.0414,1656.4,76.41631297
4.0414,1656.5,76.42092637
4.0414,1656.5,76.42092637
4.0414,1656.5,76.42092637
4.0414,1656.6,76.42553977
4.0414,1656.6,76.42553977
4.0414,1656.7,76.43015316
4.0414,1656.7,76.43015316
4.0414,1656.7,76.43015316
4.0414,1656.8,76.43476656
4.0414,1656.8,76.43476656
4.0414,1656.8,76.43476656
4.0414,1656.9,76.43937996
4.0414,1656.9,76.43937996
4.0414,1656.9,76.43937996
4.0414,1657,76.44399336
4.0417,1657,76.44399336
4.0417,1657.1,76.44860675
4.0417,1657.1,76.44860675
4.0417,1657.1,76.44860675
4.0417,1657.2,76.45322015
4.0417,1657.2,76.45322015
4.0417,1657.2,76.45322015
4.0417,1657.3,76.45783355
4.0417,1657.3,76.45783355
4.0417,1657.3,76.45783355
4.0417,1657.4,76.46244695
4.0417,1657.4,76.46244695
4.0417,1657.5,76.46706034
4.0417,1657.5,76.46706034
4.0417,1657.5,76.46706034
4.0417,1657.6,76.47167374
4.0417,1657.6,76.47167374
4.0417,1657.6,76.47167374
4.0417,1657.7,76.47628714
4.0417,1657.7,76.47628714
4.0417,1657.7,76.47628714
4.0417,1657.8,76.48090054
4.0417,1657.8,76.48090054
4.0417,1657.8,76.48090054
4.0417,1657.9,76.48551393
4.0417,1657.9,76.48551393
4.0417,1658,76.49012733
4.0417,1658,76.49012733
4.0417,1658,76.49012733
4.0417,1658.1,76.49474073
4.0417,1658.1,76.49474073
4.0417,1658.1,76.49474073
4.0417,1658.2,76.49935412
4.0417,1658.2,76.49935412
4.0417,1658.2,76.49935412
4.0417,1658.3,76.50396752
4.0417,1658.3,76.50396752
4.0417,1658.4,76.50858092
4.0417,1658.4,76.50858092
4.0417,1658.4,76.50858092
4.0417,1658.5,76.51319432
4.0417,1658.5,76.51319432
4.042,1658.5,76.51319432
4.042,1658.6,76.51780771
4.042,1658.6,76.51780771
4.042,1658.6,76.51780771
4.042,1658.7,76.52242111
4.042,1658.7,76.52242111
4.042,1658.8,76.52703451
4.042,1658.8,76.52703451
4.042,1658.8,76.52703451
4.042,1658.9,76.53164791
4.042,1658.9,76.53164791
4.042,1658.9,76.53164791
4.042,1659,76.5362613
4.042,1659,76.5362613
4.042,1659,76.5362613
4.042,1659.1,76.5408747
4.042,1659.1,76.5408747
4.042,1659.1,76.5408747
4.042,1659.2,76.5454881
4.042,1659.2,76.5454881
4.042,1659.3,76.55010149
4.042,1659.3,76.55010149
4.042,1659.3,76.55010149
4.042,1659.4,76.55471489
4.042,1659.4,76.55471489
4.042,1659.4,76.55471489
4.042,1659.5,76.55932829
4.042,1659.5,76.55932829
4.042,1659.5,76.55932829
4.042,1659.6,76.56394169
4.042,1659.6,76.56394169
4.042,1659.7,76.56855508
4.042,1659.7,76.56855508
4.042,1659.7,76.56855508
4.042,1659.8,76.57316848
4.042,1659.8,76.57316848
4.042,1659.8,76.57316848
4.042,1659.9,76.57778188
4.042,1659.9,76.57778188
4.042,1659.9,76.57778188
4.042,1660,76.58239528
4.0423,1660,76.58239528
4.0423,1660,76.58239528
4.0423,1660.1,76.58700867
4.0423,1660.1,76.58700867
4.0423,1660.2,76.59162207
4.0423,1660.2,76.59162207
4.0423,1660.2,76.59162207
4.0423,1660.3,76.59623547
4.0423,1660.3,76.59623547
4.0423,1660.3,76.59623547
4.0423,1660.4,76.60084887
4.0423,1660.4,76.60084887
4.0423,1660.4,76.60084887
4.0423,1660.5,76.60546226
4.0423,1660.5,76.60546226
4.0423,1660.6,76.61007566
4.0423,1660.6,76.61007566
4.0423,1660.6,76.61007566
4.0423,1660.7,76.61468906
4.0423,1660.7,76.61468906
4.0423,1660.7,76.61468906
4.0423,1660.8,76.61930245
4.0423,1660.8,76.61930245
4.0423,1660.8,76.61930245
4.0423,1660.9,76.62391585
4.0423,1660.9,76.62391585
4.0423,1661,76.62852925
4.0423,1661,76.62852925
4.0423,1661,76.62852925
4.0423,1661.1,76.63314265
4.0423,1661.1,76.63314265
4.0423,1661.1,76.63314265
4.0423,1661.2,76.63775604
4.0423,1661.2,76.63775604
4.0423,1661.2,76.63775604
4.0423,1661.3,76.64236944
4.0423,1661.3,76.64236944
4.0423,1661.3,76.64236944
4.0423,1661.4,76.64698284
4.0423,1661.4,76.64698284
4.0423,1661.5,76.65159624
4.0423,1661.5,76.65159624
4.0426,1661.5,76.65159624
4.0426,1661.6,76.65620963
4.0426,1661.6,76.65620963
4.0426,1661.6,76.65620963
4.0426,1661.7,76.66082303
4.0426,1661.7,76.66082303
4.0426,1661.7,76.66082303
4.0426,1661.8,76.66543643
4.0426,1661.8,76.66543643
4.0426,1661.9,76.67004982
4.0426,1661.9,76.67004982
4.0426,1661.9,76.67004982
4.0426,1662,76.67466322
4.0426,1662,76.67466322
4.0426,1662,76.67466322
4.0426,1662.1,76.67927662
4.0426,1662.1,76.67927662
4.0426,1662.1,76.67927662
4.0426,1662.2,76.68389002
4.0426,1662.2,76.68389002
4.0426,1662.3,76.68850341
4.0426,1662.3,76.68850341
4.0426,1662.3,76.68850341
4.0426,1662.4,76.69311681
4.0426,1662.4,76.69311681
4.0426,1662.4,76.69311681
4.0426,1662.5,76.69773021
4.0426,1662.5,76.69773021
4.0426,1662.5,76.69773021
4.0426,1662.6,76.70234361
4.0426,1662.6,76.70234361
4.0426,1662.6,76.70234361
4.0426,1662.7,76.706957
4.0426,1662.7,76.706957
4.0429,1662.8,76.7115704
4.0429,1662.8,76.7115704
4.0429,1662.8,76.7115704
4.0429,1662.9,76.7161838
4.0429,1662.9,76.7161838
4.0429,1662.9,76.7161838
4.0429,1663,76.7207972
4.0429,1663,76.7207972
4.0429,1663,76.7207972
4.0429,1663.1,76.72541059
4.0429,1663.1,76.72541059
4.0429,1663.2,76.73002399
4.0429,1663.2,76.73002399
4.0429,1663.2,76.73002399
4.0429,1663.3,76.73463739
4.0429,1663.3,76.73463739
4.0429,1663.3,76.73463739
4.0429,1663.4,76.73925078
4.0429,1663.4,76.73925078
4.0429,1663.4,76.73925078
4.0429,1663.5,76.74386418
4.0429,1663.5,76.74386418
4.0429,1663.5,76.74386418
4.0429,1663.6,76.74847758
4.0429,1663.6,76.74847758
4.0429,1663.7,76.75309098
4.0429,1663.7,76.75309098
4.0429,1663.7,76.75309098
4.0429,1663.8,76.75770437
4.0429,1663.8,76.75770437
4.0429,1663.8,76.75770437
4.0429,1663.9,76.76231777
4.0429,1663.9,76.76231777
4.0429,1663.9,76.76231777
4.0429,1664,76.76693117
4.0429,1664,76.76693117
4.0429,1664.1,76.77154457
4.0429,1664.1,76.77154457
4.0429,1664.1,76.77154457
4.0432,1664.2,76.77615796
4.0432,1664.2,76.77615796
4.0432,1664.2,76.77615796
4.0432,1664.3,76.78077136
4.0432,1664.3,76.78077136
4.0432,1664.3,76.78077136
4.0432,1664.4,76.78538476
4.0432,1664.4,76.78538476
4.0432,1664.5,76.78999815
4.0432,1664.5,76.78999815
4.0432,1664.5,76.78999815
4.0432,1664.6,76.79461155
4.0432,1664.6,76.79461155
4.0432,1664.6,76.79461155
4.0432,1664.7,76.79922495
4.0432,1664.7,76.79922495
4.0432,1664.7,76.79922495
4.0432,1664.8,76.80383835
4.0432,1664.8,76.80383835
4.0432,1664.8,76.80383835
4.0432,1664.9,76.80845174
4.0432,1664.9,76.80845174
4.0432,1665,76.81306514
4.0432,1665,76.81306514
4.0432,1665,76.81306514
4.0432,1665.1,76.81767854
4.0432,1665.1,76.81767854
4.0432,1665.1,76.81767854
4.0432,1665.2,76.82229194
4.0432,1665.2,76.82229194
4.0432,1665.2,76.82229194
4.0432,1665.3,76.82690533
4.0432,1665.3,76.82690533
4.0432,1665.4,76.83151873
4.0435,1665.4,76.83151873
4.0435,1665.4,76.83151873
4.0435,1665.5,76.83613213
4.0435,1665.5,76.83613213
4.0435,1665.5,76.83613213
4.0435,1665.6,76.84074553
4.0435,1665.6,76.84074553
4.0435,1665.6,76.84074553
4.0435,1665.7,76.84535892
4.0435,1665.7,76.84535892
4.0435,1665.8,76.84997232
4.0435,1665.8,76.84997232
4.0435,1665.8,76.84997232
4.0435,1665.9,76.85458572
4.0435,1665.9,76.85458572
4.0435,1665.9,76.85458572
4.0435,1666,76.85919911
4.0435,1666,76.85919911
4.0435,1666,76.85919911
4.0435,1666.1,76.86381251
4.0435,1666.1,76.86381251
4.0435,1666.1,76.86381251
4.0435,1666.2,76.86842591
4.0435,1666.2,76.86842591
4.0435,1666.3,76.87303931
4.0435,1666.3,76.87303931
4.0435,1666.3,76.87303931
4.0435,1666.4,76.8776527
4.0435,1666.4,76.8776527
4.0435,1666.4,76.8776527
4.0435,1666.5,76.8822661
4.0435,1666.5,76.8822661
4.0435,1666.5,76.8822661
4.0435,1666.6,76.8868795
4.0438,1666.6,76.8868795
4.0438,1666.7,76.8914929
4.0438,1666.7,76.8914929
4.0438,1666.7,76.8914929
4.0438,1666.8,76.89610629
4.0438,1666.8,76.89610629
4.0438,1666.8,76.89610629
4.0438,1666.9,76.90071969
4.0438,1666.9,76.90071969
4.0438,1666.9,76.90071969
4.0438,1667,76.90533309
4.0438,1667,76.90533309
4.0438,1667.1,76.90994648
4.0438,1667.1,76.90994648
4.0438,1667.1,76.90994648
4.0438,1667.2,76.91455988
4.0438,1667.2,76.91455988
4.0438,1667.2,76.91455988
4.0438,1667.3,76.91917328
4.0438,1667.3,76.91917328
4.0438,1667.3,76.91917328
4.0438,1667.4,76.92378668
4.0438,1667.4,76.92378668
4.0438,1667.4,76.92378668
4.0438,1667.5,76.92840007
4.0438,1667.5,76.92840007
4.0438,1667.6,76.93301347
4.0438,1667.6,76.93301347
4.0438,1667.6,76.93301347
4.0438,1667.7,76.93762687
4.0438,1667.7,76.93762687
4.0438,1667.7,76.93762687
4.0438,1667.8,76.94224027
4.0438,1667.8,76.94224027
4.0438,1667.8,76.94224027
4.0438,1667.9,76.94685366
4.0438,1667.9,76.94685366
4.0438,1668,76.95146706
4.0438,1668,76.95146706
4.0438,1668,76.95146706
4.0438,1668.1,76.95608046
4.0442,1668.1,76.95608046
4.0442,1668.1,76.95608046
4.0442,1668.2,76.96069385
4.0442,1668.2,76.96069385
4.0442,1668.2,76.96069385
4.0442,1668.3,76.96530725
4.0442,1668.3,76.96530725
4.0442,1668.3,76.96530725
4.0442,1668.4,76.96992065
4.0442,1668.4,76.96992065
4.0442,1668.5,76.97453405
4.0442,1668.5,76.97453405
4.0442,1668.5,76.97453405
4.0442,1668.6,76.97914744
4.0442,1668.6,76.97914744
4.0442,1668.6,76.97914744
4.0442,1668.7,76.98376084
4.0442,1668.7,76.98376084
4.0442,1668.7,76.98376084
4.0442,1668.8,76.98837424
4.0442,1668.8,76.98837424
4.0442,1668.9,76.99298764
4.0442,1668.9,76.99298764
4.0442,1668.9,76.99298764
4.0442,1669,76.99760103
4.0442,1669,76.99760103
4.0442,1669,76.99760103
4.0442,1669.1,77.00221443
4.0442,1669.1,77.00221443
4.0442,1669.1,77.00221443
4.0442,1669.2,77.00682783
4.0442,1669.2,77.00682783
4.0442,1669.3,77.01144123
4.0442,1669.3,77.01144123
4.0442,1669.3,77.01144123
4.0442,1669.4,77.01605462
4.0442,1669.4,77.01605462
4.0442,1669.4,77.01605462
4.0442,1669.5,77.02066802
4.0442,1669.5,77.02066802
4.0442,1669.5,77.02066802
4.0442,1669.6,77.02528142
4.0448,1669.6,77.02528142
4.0448,1669.6,77.02528142
4.0448,1669.7,77.02989481
4.0448,1669.7,77.02989481
4.0448,1669.8,77.03450821
4.0448,1669.8,77.03450821
4.0448,1669.8,77.03450821
4.0448,1669.9,77.03912161
4.0448,1669.9,77.03912161
4.0448,1669.9,77.03912161
4.0448,1670,77.04373501
4.0448,1670,77.04373501
4.0448,1670,77.04373501
4.0448,1670.1,77.0483484
4.0448,1670.1,77.0483484
4.0448,1670.2,77.0529618
4.0448,1670.2,77.0529618
4.0448,1670.2,77.0529618
4.0448,1670.3,77.0575752
4.0448,1670.3,77.0575752
4.0448,1670.3,77.0575752
4.0448,1670.4,77.0621886
4.0448,1670.4,77.0621886
4.0448,1670.4,77.0621886
4.0448,1670.5,77.06680199
4.0448,1670.5,77.06680199
4.0448,1670.6,77.07141539
4.0448,1670.6,77.07141539
4.0448,1670.6,77.07141539
4.0448,1670.7,77.07602879
4.0448,1670.7,77.07602879
4.0448,1670.7,77.07602879
4.0448,1670.8,77.08064218
4.0448,1670.8,77.08064218
4.0448,1670.8,77.08064218
4.0448,1670.9,77.08525558
4.0448,1670.9,77.08525558
4.0448,1670.9,77.08525558
4.0448,1671,77.08986898
4.0448,1671,77.08986898
4.0448,1671.1,77.09448238
4.0448,1671.1,77.09448238
4.0451,1671.1,77.09448238
4.0451,1671.2,77.09909577
4.0451,1671.2,77.09909577
4.0451,1671.2,77.09909577
4.0451,1671.3,77.10370917
4.0451,1671.3,77.10370917
4.0451,1671.3,77.10370917
4.0451,1671.4,77.10832257
4.0451,1671.4,77.10832257
4.0451,1671.5,77.11293597
4.0451,1671.5,77.11293597
4.0451,1671.5,77.11293597
4.0451,1671.6,77.11754936
4.0451,1671.6,77.11754936
4.0451,1671.6,77.11754936
4.0451,1671.7,77.12216276
4.0451,1671.7,77.12216276
4.0451,1671.7,77.12216276
4.0451,1671.8,77.12677616
4.0451,1671.8,77.12677616
4.0451,1671.8,77.12677616
4.0451,1671.9,77.13138956
4.0451,1671.9,77.13138956
4.0451,1672,77.13600295
4.0451,1672,77.13600295
4.0451,1672,77.13600295
4.0451,1672.1,77.14061635
4.0451,1672.1,77.14061635
4.0451,1672.1,77.14061635
4.0451,1672.2,77.14522975
4.0451,1672.2,77.14522975
4.0451,1672.2,77.14522975
4.0451,1672.3,77.14984314
4.0451,1672.3,77.14984314
4.0451,1672.4,77.15445654
4.0451,1672.4,77.15445654
4.0451,1672.4,77.15445654
4.0454,1672.5,77.15906994
4.0454,1672.5,77.15906994
4.0454,1672.5,77.15906994
4.0454,1672.6,77.16368334
4.0454,1672.6,77.16368334
4.0454,1672.6,77.16368334
4.0454,1672.7,77.16829673
4.0454,1672.7,77.16829673
4.0454,1672.8,77.17291013
4.0454,1672.8,77.17291013
4.0454,1672.8,77.17291013
4.0454,1672.9,77.17752353
4.0454,1672.9,77.17752353
4.0454,1672.9,77.17752353
4.0454,1673,77.18213693
4.0454,1673,77.18213693
4.0454,1673,77.18213693
4.0454,1673.1,77.18675032
4.0454,1673.1,77.18675032
4.0454,1673.1,77.18675032
4.0454,1673.2,77.19136372
4.0454,1673.2,77.19136372
4.0454,1673.3,77.19597712
4.0454,1673.3,77.19597712
4.0454,1673.3,77.19597712
4.0454,1673.4,77.20059051
4.0454,1673.4,77.20059051
4.0454,1673.4,77.20059051
4.0454,1673.5,77.20520391
4.0454,1673.5,77.20520391
4.0454,1673.5,77.20520391
4.0454,1673.6,77.20981731
4.0454,1673.6,77.20981731
4.0454,1673.7,77.21443071
4.0454,1673.7,77.21443071
4.0454,1673.7,77.21443071
4.0457,1673.8,77.2190441
4.0457,1673.8,77.2190441
4.0457,1673.8,77.2190441
4.0457,1673.9,77.2236575
4.0457,1673.9,77.2236575
4.0457,1673.9,77.2236575
4.0457,1674,77.2282709
4.0457,1674,77.2282709
4.0457,1674.1,77.2328843
4.0457,1674.1,77.2328843
4.0457,1674.1,77.2328843
4.0457,1674.2,77.23749769
4.0457,1674.2,77.23749769
4.0457,1674.2,77.23749769
4.0457,1674.3,77.24211109
4.0457,1674.3,77.24211109
4.0457,1674.3,77.24211109
4.0457,1674.4,77.24672449
4.0457,1674.4,77.24672449
4.0457,1674.4,77.24672449
4.0457,1674.5,77.25133789
4.0457,1674.5,77.25133789
4.0457,1674.6,77.25595128
4.0457,1674.6,77.25595128
4.0457,1674.6,77.25595128
4.0457,1674.7,77.26056468
4.0457,1674.7,77.26056468
4.0457,1674.7,77.26056468
4.0457,1674.8,77.26517808
4.0457,1674.8,77.26517808
4.0457,1674.8,77.26517808
4.0457,1674.9,77.26979147
4.046,1674.9,77.26979147
4.046,1675,77.27440487
4.046,1675,77.27440487
4.046,1675,77.27440487
4.046,1675.1,77.27901827
4.046,1675.1,77.27901827
4.046,1675.1,77.27901827
4.046,1675.2,77.28363167
4.046,1675.2,77.28363167
4.046,1675.2,77.28363167
4.046,1675.3,77.28824506
4.046,1675.3,77.28824506
4.046,1675.3,77.28824506
4.046,1675.4,77.29285846
4.046,1675.4,77.29285846
4.046,1675.5,77.29747186
4.046,1675.5,77.29747186
4.046,1675.5,77.29747186
4.046,1675.6,77.30208526
4.046,1675.6,77.30208526
4.046,1675.6,77.30208526
4.046,1675.7,77.30669865
4.046,1675.7,77.30669865
4.046,1675.7,77.30669865
4.046,1675.8,77.31131205
4.046,1675.8,77.31131205
4.046,1675.9,77.31592545
4.046,1675.9,77.31592545
4.046,1675.9,77.31592545
4.046,1676,77.32053884
4.046,1676,77.32053884
4.046,1676,77.32053884
4.046,1676.1,77.32515224
4.046,1676.1,77.32515224
4.046,1676.1,77.32515224
4.046,1676.2,77.32976564
4.046,1676.2,77.32976564
4.046,1676.3,77.33437904
4.046,1676.3,77.33437904
4.046,1676.3,77.33437904
4.0463,1676.4,77.33899243
4.0463,1676.4,77.33899243
4.0463,1676.4,77.33899243
4.0463,1676.5,77.34360583
4.0463,1676.5,77.34360583
4.0463,1676.5,77.34360583
4.0463,1676.6,77.34821923
4.0463,1676.6,77.34821923
4.0463,1676.6,77.34821923
4.0463,1676.7,77.35283263
4.0463,1676.7,77.35283263
4.0463,1676.8,77.35744602
4.0463,1676.8,77.35744602
4.0463,1676.8,77.35744602
4.0463,1676.9,77.36205942
4.0463,1676.9,77.36205942
4.0463,1676.9,77.36205942
4.0463,1677,77.36667282
4.0463,1677,77.36667282
4.0463,1677,77.36667282
4.0463,1677.1,77.37128622
4.0463,1677.1,77.37128622
4.0463,1677.2,77.37589961
4.0463,1677.2,77.37589961
4.0463,1677.2,77.37589961
4.0463,1677.3,77.38051301
4.0463,1677.3,77.38051301
4.0463,1677.3,77.38051301
4.0463,1677.4,77.38512641
4.0463,1677.4,77.38512641
4.0463,1677.4,77.38512641
4.0463,1677.5,77.3897398
4.0463,1677.5,77.3897398
4.0463,1677.6,77.3943532
4.0463,1677.6,77.3943532
4.0463,1677.6,77.3943532
4.0463,1677.7,77.3989666
4.0463,1677.7,77.3989666
4.0463,1677.7,77.3989666
4.0463,1677.8,77.40358
4.0463,1677.8,77.40358
4.0463,1677.8,77.40358
4.0466,1677.9,77.40819339
4.0466,1677.9,77.40819339
4.0466,1677.9,77.40819339
4.0466,1678,77.41280679
4.0466,1678,77.41280679
4.0466,1678.1,77.41742019
4.0466,1678.1,77.41742019
4.0466,1678.1,77.41742019
4.0466,1678.2,77.42203359
4.0466,1678.2,77.42203359
4.0466,1678.2,77.42203359
4.0466,1678.3,77.42664698
4.0466,1678.3,77.42664698
4.0466,1678.3,77.42664698
4.0466,1678.4,77.43126038
4.0466,1678.4,77.43126038
4.0466,1678.5,77.43587378
4.0466,1678.5,77.43587378
4.0466,1678.5,77.43587378
4.0466,1678.6,77.44048717
4.0466,1678.6,77.44048717
4.0466,1678.6,77.44048717
4.0466,1678.7,77.44510057
4.0466,1678.7,77.44510057
4.0466,1678.7,77.44510057
4.0466,1678.8,77.44971397
4.0466,1678.8,77.44971397
4.0466,1678.8,77.44971397
4.0466,1678.9,77.45432737
4.0466,1678.9,77.45432737
4.0466,1679,77.45894076
4.0466,1679,77.45894076
4.0469,1679,77.45894076
4.0469,1679.1,77.46355416
4.0469,1679.1,77.46355416
4.0469,1679.1,77.46355416
4.0469,1679.2,77.46816756
4.0469,1679.2,77.46816756
4.0469,1679.2,77.46816756
4.0469,1679.3,77.47278096
4.0469,1679.3,77.47278096
4.0469,1679.4,77.47739435
4.0469,1679.4,77.47739435
4.0469,1679.4,77.47739435
4.0469,1679.5,77.48200775
4.0469,1679.5,77.48200775
4.0469,1679.5,77.48200775
4.0469,1679.6,77.48662115
4.0469,1679.6,77.48662115
4.0469,1679.6,77.48662115
4.0469,1679.7,77.49123455
4.0469,1679.7,77.49123455
4.0469,1679.8,77.49584794
4.0469,1679.8,77.49584794
4.0469,1679.8,77.49584794
4.0469,1679.9,77.50046134
4.0469,1679.9,77.50046134
4.0469,1679.9,77.50046134
4.0469,1680,77.50507474
4.0469,1680,77.50507474
4.0469,1680,77.50507474
4.0469,1680.1,77.50968813
4.0469,1680.1,77.50968813
4.0469,1680.1,77.50968813
4.0469,1680.2,77.51430153
4.0473,1680.2,77.51430153
4.0473,1680.3,77.51891493
4.0473,1680.3,77.51891493
4.0473,1680.3,77.51891493
4.0473,1680.4,77.52352833
4.0473,1680.4,77.52352833
4.0473,1680.4,77.52352833
4.0473,1680.5,77.52814172
4.0473,1680.5,77.52814172
4.0473,1680.5,77.52814172
4.0473,1680.6,77.53275512
4.0473,1680.6,77.53275512
4.0473,1680.7,77.53736852
4.0473,1680.7,77.53736852
4.0473,1680.7,77.53736852
4.0473,1680.8,77.54198192
4.0473,1680.8,77.54198192
4.0473,1680.8,77.54198192
4.0473,1680.9,77.54659531
4.0473,1680.9,77.54659531
4.0473,1680.9,77.54659531
4.0473,1681,77.55120871
4.0473,1681,77.55120871
4.0473,1681.1,77.55582211
4.0473,1681.1,77.55582211
4.0473,1681.1,77.55582211
4.0473,1681.2,77.5604355
4.0473,1681.2,77.5604355
4.0473,1681.2,77.5604355
4.0473,1681.3,77.5650489
4.0473,1681.3,77.5650489
4.0473,1681.3,77.5650489
4.0473,1681.4,77.5696623
4.0473,1681.4,77.5696623
4.0473,1681.4,77.5696623
4.0473,1681.5,77.5742757
4.0473,1681.5,77.5742757
4.0473,1681.6,77.57888909
4.0473,1681.6,77.57888909
4.0473,1681.6,77.57888909
4.0473,1681.7,77.58350249
4.0473,1681.7,77.58350249
4.0473,1681.7,77.58350249
4.0473,1681.8,77.58811589
4.0473,1681.8,77.58811589
4.0473,1681.8,77.58811589
4.0476,1681.9,77.59272929
4.0476,1681.9,77.59272929
4.0476,1682,77.59734268
4.0476,1682,77.59734268
4.0476,1682,77.59734268
4.0476,1682.1,77.60195608
4.0476,1682.1,77.60195608
4.0476,1682.1,77.60195608
4.0476,1682.2,77.60656948
4.0476,1682.2,77.60656948
4.0476,1682.2,77.60656948
4.0476,1682.3,77.61118288
4.0476,1682.3,77.61118288
4.0476,1682.3,77.61118288
4.0476,1682.4,77.61579627
4.0476,1682.4,77.61579627
4.0476,1682.5,77.62040967
4.0476,1682.5,77.62040967
4.0476,1682.5,77.62040967
4.0476,1682.6,77.62502307
4.0476,1682.6,77.62502307
4.0476,1682.6,77.62502307
4.0476,1682.7,77.62963646
4.0476,1682.7,77.62963646
4.0476,1682.7,77.62963646
4.0476,1682.8,77.63424986
4.0476,1682.8,77.63424986
4.0476,1682.9,77.63886326
4.0476,1682.9,77.63886326
4.0479,1682.9,77.63886326
4.0479,1683,77.64347666
4.0479,1683,77.64347666
4.0479,1683,77.64347666
4.0479,1683.1,77.64809005
4.0479,1683.1,77.64809005
4.0479,1683.1,77.64809005
4.0479,1683.2,77.65270345
4.0479,1683.2,77.65270345
4.0479,1683.3,77.65731685
4.0479,1683.3,77.65731685
4.0479,1683.3,77.65731685
4.0479,1683.4,77.66193025
4.0479,1683.4,77.66193025
4.0479,1683.4,77.66193025
4.0479,1683.5,77.66654364
4.0479,1683.5,77.66654364
4.0479,1683.5,77.66654364
4.0479,1683.6,77.67115704
4.0479,1683.6,77.67115704
4.0479,1683.6,77.67115704
4.0479,1683.7,77.67577044
4.0479,1683.7,77.67577044
4.0479,1683.8,77.68038383
4.0479,1683.8,77.68038383
4.0479,1683.8,77.68038383
4.0479,1683.9,77.68499723
4.0479,1683.9,77.68499723
4.0479,1683.9,77.68499723
4.0479,1684,77.68961063
4.0479,1684,77.68961063
4.0479,1684,77.68961063
4.0479,1684.1,77.69422403
4.0479,1684.1,77.69422403
4.0482,1684.2,77.69883742
4.0482,1684.2,77.69883742
4.0482,1684.2,77.69883742
4.0482,1684.3,77.70345082
4.0482,1684.3,77.70345082
4.0482,1684.3,77.70345082
4.0482,1684.4,77.70806422
4.0482,1684.4,77.70806422
4.0482,1684.4,77.70806422
4.0482,1684.5,77.71267762
4.0482,1684.5,77.71267762
4.0482,1684.6,77.71729101
4.0482,1684.6,77.71729101
4.0482,1684.6,77.71729101
4.0482,1684.7,77.72190441
4.0482,1684.7,77.72190441
4.0482,1684.7,77.72190441
4.0482,1684.8,77.72651781
4.0482,1684.8,77.72651781
4.0482,1684.8,77.72651781
4.0482,1684.9,77.73113121
4.0482,1684.9,77.73113121
4.0482,1684.9,77.73113121
4.0482,1685,77.7357446
4.0482,1685,77.7357446
4.0482,1685.1,77.740358
4.0482,1685.1,77.740358
4.0482,1685.1,77.740358
4.0482,1685.2,77.7449714
4.0482,1685.2,77.7449714
4.0482,1685.2,77.7449714
4.0482,1685.3,77.74958479
4.0482,1685.3,77.74958479
4.0482,1685.3,77.74958479
4.0482,1685.4,77.75419819
4.0482,1685.4,77.75419819
4.0482,1685.5,77.75881159
4.0482,1685.5,77.75881159
4.0482,1685.5,77.75881159
4.0482,1685.6,77.76342499
4.0482,1685.6,77.76342499
4.0482,1685.6,77.76342499
4.0482,1685.7,77.76803838
4.0482,1685.7,77.76803838
4.0482,1685.7,77.76803838
4.0482,1685.8,77.77265178
4.0482,1685.8,77.77265178
4.0482,1685.8,77.77265178
4.0482,1685.9,77.77726518
4.0482,1685.9,77.77726518
4.0485,1686,77.78187858
4.0485,1686,77.78187858
4.0485,1686,77.78187858
4.0485,1686.1,77.78649197
4.0485,1686.1,77.78649197
4.0485,1686.1,77.78649197
4.0485,1686.2,77.79110537
4.0485,1686.2,77.79110537
4.0485,1686.2,77.79110537
4.0485,1686.3,77.79571877
4.0485,1686.3,77.79571877
4.0485,1686.4,77.80033216
4.0485,1686.4,77.80033216
4.0485,1686.4,77.80033216
4.0485,1686.5,77.80494556
4.0485,1686.5,77.80494556
4.0485,1686.5,77.80494556
4.0485,1686.6,77.80955896
4.0485,1686.6,77.80955896
4.0485,1686.6,77.80955896
4.0485,1686.7,77.81417236
4.0485,1686.7,77.81417236
4.0485,1686.8,77.81878575
4.0485,1686.8,77.81878575
4.0485,1686.8,77.81878575
4.0485,1686.9,77.82339915
4.0485,1686.9,77.82339915
4.0485,1686.9,77.82339915
4.0485,1687,77.82801255
4.0488,1687,77.82801255
4.0488,1687,77.82801255
4.0488,1687.1,77.83262595
4.0488,1687.1,77.83262595
4.0488,1687.1,77.83262595
4.0488,1687.2,77.83723934
4.0488,1687.2,77.83723934
4.0488,1687.3,77.84185274
4.0488,1687.3,77.84185274
4.0488,1687.3,77.84185274
4.0488,1687.4,77.84646614
4.0488,1687.4,77.84646614
4.0488,1687.4,77.84646614
4.0488,1687.5,77.85107953
4.0488,1687.5,77.85107953
4.0488,1687.5,77.85107953
4.0488,1687.6,77.85569293
4.0488,1687.6,77.85569293
4.0488,1687.7,77.86030633
4.0488,1687.7,77.86030633
4.0488,1687.7,77.86030633
4.0488,1687.8,77.86491973
